query,name,google_id,place_id,location_link,reviews_link,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,author_reviews_count,author_ratings_count,review_text,review_img_urls,review_img_url,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSURGcGEzVktnEAE,CAESdkNBRVFXUnBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKeFdUTkpabDlmWDNoSlVWTkZSM2RzWkhaS2JqTjVVMlZtY0V4QlFVRkJRVUp2U2w5bFYyUkJibEpRZG5aM1RrZEJRV2xCUVE=,https://www.google.com/maps/contrib/118414205485915185796?hl=en,Robert Brunner,118414205485915185796,https://lh3.googleusercontent.com/a-/ALV-UjVQLrqw3aKtdt7C6HYBA69MNbr8KUGyh3t0YOOdXuD9fjrbo7bc=s120-c-rp-mo-ba5-br100,73,96,"Perfekte Beratung, freundliches Personal",,,,,"Vielen Dank , dass sie sich für eine positive Bewertung Zeit genommen haben, das freut uns sehr 😃
Ihr UNIQA Team",1700465752.0,11/20/2023 07:35:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGcGEzVktnEAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDFpa3VKg%7CCgwIzK6vqgYQ4LaN9wI%7C?hl=en,5,1699469132,11/08/2023 18:45:32,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSURvbUtfODJRRRAB,CAESdkNBRVFXaHBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKeFptbE5YMTlmWDNoSlVUVjNZalk1TjFFMmFWVkdXRE5DTjJWQlFVRkJRVUp2U2w5bFZ5MUJjR2c1VFUxa01FZEJRV2xCUVE=,https://www.google.com/maps/contrib/101562543289601612166?hl=en,Maximilian Gailer,101562543289601612166,https://lh3.googleusercontent.com/a-/ALV-UjWql5bZccZyz-etzWQOLjOjQEvHFtB5rfUaC09fy9JB44uLMbPA=s120-c-rp-mo-br100,44,17,"Habe bzgl. meiner Zulassung eine falsche Auskunft erhalten und wäre deshalb fast zum Notar gerannt. Fachwissen leider unzufriedenstellend.
Service ist freundlich.",,,,,"Lieber Herr Gailer, es tut uns leid, dass Sie eine schlechte Erfahrung mit UNIQA gemacht haben. Wir können, da wir den Fall nicht kennen, hier nicht näher auf Ihren Kommentar eingehen. Wenn Sie möchten, melden Sie sich bitte bei den Kolleginnen und Kollegen vom Kundenservice unter +43 50677 670. Freundliche Grüße, Ihr UNIQA Social Media Team",1562140314.0,07/03/2019 07:51:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvbUtfODJRRRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDomK_82QE%7CCgwI0IKX5AUQ6KXv8AI%7C?hl=en,2,1544087877,12/06/2018 09:17:57,5,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUQ1aWRUeWpnRRAB,CAESdkNBRVFXeHBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKeGJEa3dabDlmWDNoSlVWSk5XVkZ5ZWpaUFpucDZRbnBpVHkxQlFVRkJRVUp2U2w5bFdHUkJibE5XVWtoS1dFZEJRV2xCUVE=,https://www.google.com/maps/contrib/118098122775520900740?hl=en,CF.,118098122775520900740,https://lh3.googleusercontent.com/a/ACg8ocIJpHStI6KUTQ90YtcQW2xZ8zxBfNo9m4FdimHiOh4I0Yesxg=s120-c-rp-mo-ba3-br100,41,1,"Sehr freundliche und zuvorkommende,MA!",,,,,Danke für Ihre positive Bewertung 😃,1699256082.0,11/06/2023 07:34:42,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ1aWRUeWpnRRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgID5idTyjgE%7CCgwIppboqQYQkJ-blQE%7C?hl=en,5,1698302758,10/26/2023 06:45:58,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSURZazVHUHJ3RRAB,CAESdkNBRVFYQnBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKeVJFUjFabDlmWDNoSlVYZHBiMGd4VkhBMUxXeDVYMHRPY0ZOQlFVRkJRVUp2U2w5bFduSkJjRlZzWkRnMVNrZEJRV2xCUVE=,https://www.google.com/maps/contrib/108914640951666697223?hl=en,Oliver Bartz,108914640951666697223,https://lh3.googleusercontent.com/a-/ALV-UjWe5G6MwiO_qZ8r2jqtHCOKupEyLrF9aHxk44tKyJtBgnN-FAQ7=s120-c-rp-mo-ba4-br100,188,7,"Eine aneinander Reihung von Fehlauskünften, Fehlern und Peinlichkeiten :-(
So macht Versicherung keinen Spaß. Aber glücklicherweise gibt es auch kompetente und servicebereite Unternehmen am Markt!",,,,,"Lieber Herr Bartz, es tut uns leid, dass Sie schlechte Erfahrungen mit UNIQA gemacht haben. Da wir den Fall nicht kennen, können wir nicht näher auf Ihren Kommentar eingehen - wenn Sie möchten, melden Sie sich bitte bei unseren Kolleginnen und Kollegen vom Kundenservice unter +43 50677 670. Freundliche Grüße, Ihr UNIQA Social Media Team",1562140186.0,07/03/2019 07:49:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZazVHUHJ3RRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDYk5GPrwE%7CCgwI5_OP5wUQwPOpmwM%7C?hl=en,1,1558444519,05/21/2019 13:15:19,9,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUQtX0syV3p3RRAB,CAESdkNBRVFYUnBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKeVRXZHNabDlmWDNoSlVYQlZNa1JmVTJrNVEzaFFXVVJZT1hWQlFVRkJRVUp2U2w5bFlXRkJiblJYWVdRd1NFZEJRV2xCUVE=,https://www.google.com/maps/contrib/111994931078795532959?hl=en,Peter Rirsch,111994931078795532959,https://lh3.googleusercontent.com/a/ACg8ocI31mY_x-qL9VK68xvQk0KN6oFxSS-_ec-HJ9IhowAwg5TYwQ=s120-c-rp-mo-br100,84,102,"Rasche u freundliche Abwicklung  meines Unfalls  ,unkompliziert ,
Danke fr.m. u. Uniqa   top",,,,,"Vielen Dank für Ihre hervorragende Bewertung. Schön zu hören, dass wir Sie so begeistern können. Wir freuen uns auf Ihren nächsten Besuch bei uns.",1669900390.0,12/01/2022 13:13:10,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtX0syV3p3RRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgID-_K2WzwE%7CCgwI08P9mwYQoMDtzwI%7C?hl=en,5,1669292499,11/24/2022 12:21:39,1,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSURXNnBiNHp3RRAB,CAESdkNBRVFYaHBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKeVUxa3lYMTlmWDNoSlVUZDFPR2xFZEZOSVZXcExYMlZOVDFGQlFVRkJRVUp2U2w5bFlUSkJiMEpWVFhwMlRFZEJRV2xCUVE=,https://www.google.com/maps/contrib/117985469095427834415?hl=en,Peter Vejvoda,117985469095427834415,https://lh3.googleusercontent.com/a/ACg8ocIrjGD6qS1u8NAaBCU5JPpTgRNofbEoh07n6QlZqBttFjZCIg=s120-c-rp-mo-br100,18,6,Ihr verdiehnt euch deppad und seid nicht in der Lage einen telephonischen Dienst einzurichten wo man auch eine Verbindung bekommt,,,,,"Sehr geehrter Herr Vejvoda,
es tut uns sehr leid, dass Sie schlechte Erfahrungen mit UNIQA gemacht haben. Es ist uns ein wichtiges Anliegen, dass unsere Kunden mit der Qualität unserer Produkte und unserem Service zufrieden sind. Leider kam es in letzter Zeit zu längeren Wartezeiten bei unserem Kundenservice, dafür möchten wir uns entschuldigen. Wir sind bemüht, die Wartezeiten bei unserer Hotline rasch wieder zu senken.
Wir würden uns freuen, wenn Sie uns noch einmal die Möglichkeit geben, Sie von uns und unserem Service überzeugen zu können.
Freundliche Grüße, Ihr UNIQA Team",1648802455.0,04/01/2022 08:40:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURXNnBiNHp3RRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDW6pb4zwE%7CCgwIzYnhkQYQiMXyoQM%7C?hl=en,1,1647854797,03/21/2022 09:26:37,6,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSURWMm9EQk9nEAE,CAESdkNBRVFYeHBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKeVl6TmxabDlmWDNoSlVYWlZWRTFGV21WVFUzbFRVazFFYzJSQlFVRkJRVUp2U2w5bFluQkJiazlwVm5CTGVrZEJRV2xCUVE=,https://www.google.com/maps/contrib/101826342078162172719?hl=en,Doris Haupt,101826342078162172719,https://lh3.googleusercontent.com/a/ACg8ocKIKg9LbPpUTygD-eG8BQFvGZrrMKYF8LBQNf4-f9qNKN6mYw=s120-c-rp-mo-br100,41,20,Nur wegen adressänderung,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWMm9EQk9nEAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDV2oDBOg%7CCgwIwffgqwYQoNqengM%7C?hl=en,5,1702378433,12/12/2023 10:53:53,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUN4b2E2ZF93RRAB,CAESdkNBRVFZQnBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKeVptVnBYMTlmWDNoSlVYTkhZa1ZWVUUxNFZFbzBWbGR6VEVOQlFVRkJRVUp2U2w5bFlqSkJibVpOZDJOdGJrZEJRV2xCUVE=,https://www.google.com/maps/contrib/104184987674104407501?hl=en,J. Weber,104184987674104407501,https://lh3.googleusercontent.com/a/ACg8ocLxJ7eOl3iF1lPJ9Io-sd4U7lWiMe50CpsIjb8iRJw16-5iYg=s120-c-rp-mo-br100,3,0,"Keinerlei Dienstleistungen, schlechter Service!! Unhöfliche Service Hotline, NICHT zu empfehlen!",,,,,"Es tut uns leid, dass Sie mit unserem Service schlechte Erfahrungen machen mussten. Bitte wenden Sie sich mit Ihrem Fall an unsere Ombudsstelle unter ombudsstelle@uniqa.at
Mit freundlichen Grüßen,
Ihr UNIQA Team",1684497258.0,05/19/2023 11:54:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4b2E2ZF93RRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICxoa6d_wE%7CCgsI7_WcowYQ0I_mWw%7C?hl=en,1,1684486895,05/19/2023 09:01:35,3,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSUQtM1pMNER3EAE,CAESdkNBRVFZUnBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKeWVUQnJYMTlmWDNoSlVVSmpSbkJFYzFBdGJVRm1VM1ZyUmtkQlFVRkJRVUp2U2w5bFpGWkJibk5WWVhCWWQwZEJRV2xCUVE=,https://www.google.com/maps/contrib/103891283480272858472?hl=en,Günther Doppler,103891283480272858472,https://lh3.googleusercontent.com/a/ACg8ocKsab4-0YFMKwYBZMq4QcpmeW5Su2NKOGjRWu19mhDyJio8Cg=s120-c-rp-mo-br100,7,2,"Nur Probleme mit dieser Versicherung, kann nur jedem davon Abraten",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtM1pMNER3EAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgID-3ZL4Dw%7CCgwIhI7BnAYQsMWnqQI%7C?hl=en,1,1670399748,12/07/2022 07:55:48,3,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSUNSc2Z2RUhnEAE,CAESdkNBRVFZaHBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKelQwRm9YMTlmWDNoSlVYUkZkMmx5VVRoUGFEWlFaVWN3UmtGQlFVRkJRVUp2U2w5bFpscEJibWw2VkhobVRrZEJRV2xCUVE=,https://www.google.com/maps/contrib/110931511696398830549?hl=en,Zerberus,110931511696398830549,https://lh3.googleusercontent.com/a/ACg8ocJ55fYtLm34iIG4TN3xuimiG0sXIcSeJh5HEdZB7vAAemCGMcM=s120-c-rp-mo-br100,136,4,"Kundenservice ???
Kennen das Wort nur vom schreiben, traurig ist das",,,,,"Es tut uns sehr leid, dass Sie schlechte Erfahrungen mit UNIQA gemacht haben. Bitte geben Sie uns nähere Infos zu Ihrer Bewertung unseres Standorts. Das würde uns sehr helfen, die Qualität von unserem Service vor Ort zu verbessern. Sie können sich dazu gerne per Mail an unsere Ombudsstelle wenden: ombudsstelle@uniqa.at. Wir würden uns freuen, wenn Sie uns zu einem späteren Zeitpunkt noch einmal die Möglichkeit geben, Sie von unserem Service überzeugen zu können. 

Vielen Dank und freundliche Grüße, 
Ihr UNIQA Team",1680676407.0,04/05/2023 06:33:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSc2Z2RUhnEAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICRsfvEHg%7CCgwI-uqwoQYQ8K3YuwM%7C?hl=en,1,1680618874,04/04/2023 14:34:34,3,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSURzdG8zMmhBRRAB,CAESdkNBRVFZeHBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKMU4yNWxabDlmWDNoSlVVaHNWV05yU2t0clIzRmxZMk00V1RoQlFVRkJRVUp2U2w5bGMzQkJiemxsTUV0eFIwZEJRV2xCUVE=,https://www.google.com/maps/contrib/113256457930142571784?hl=en,Ophelia Bauer,113256457930142571784,https://lh3.googleusercontent.com/a/ACg8ocLgZf9mHTvizsfqkdmx5ibibYrVw35euBcbB82tyCDPhCdhyA=s120-c-rp-mo-br100,3,0,"Nie wieder, diese Versicherung ist absolut nicht empfehlenswert!",,,,,"Sehr geehrte Frau Bauer,
die Zufriedenheit unserer Kunden ist uns ein wichtiges Anliegen. Es tut uns sehr leid, dass Sie diesbezüglich schlechte Erfahrungen mit unserem Service gemacht haben. Gerne können Sie sich mit Ihrem Anliegen auch an unser Kundenservice wenden: +43 (0) 50677-670. Wir würden uns freuen, wenn Sie uns noch einmal die Möglichkeit geben, Sie von uns und unserem Service überzeugen zu können.
Freundliche Grüße,
Ihr UNIQA Team",1583308725.0,03/04/2020 07:58:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURzdG8zMmhBRRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDsto32hAE%7CCgwI5oX68gUQuMf88gI%7C?hl=en,1,1583252198,03/03/2020 16:16:38,9,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSUNtNExtNUJ3EAE,CAESdkNBRVFaQnBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKM1ZWcEJabDlmWDNoSlVXZzFRUzEyUmw4NWJGRjVOVnBYWkRKQlFVRkJRVUp2U2w5bGVtSkJiMHBDZWxSTWIwZEJRV2xCUVE=,https://www.google.com/maps/contrib/109979027507565109873?hl=en,Ismail Sancak,109979027507565109873,https://lh3.googleusercontent.com/a/ACg8ocIaFYjf6l6wCqCcD7OQLhfCKuKmTN79WLBPjU78MU90-FEoVQ=s120-c-rp-mo-br100,1,0,Die Mitarbeiter sagen alle was anderes man weist nicht wem man glauben kann.,,,,,"Sehr geehrter Herr Sancak,
es tut uns sehr leid, dass Sie schlechte Erfahrungen mit UNIQA gemacht haben. Es ist uns ein wichtiges Anliegen, dass unsere Kunden mit der Qualität unserer Produkte und unserem Service zufrieden sind. Gerne können Sie sich mit Ihrem Anliegen auch an unser Kundenservice wenden: +43 (0) 50677-670. Wir würden uns freuen, wenn Sie uns noch einmal die Möglichkeit geben, Sie von uns und unserem Service überzeugen zu können.
Freundliche Grüße, Ihr UNIQA Team",1639645206.0,12/16/2021 09:00:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtNExtNUJ3EAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICm4Lm5Bw%7CCgsIpNDnjQYQuMDuOA%7C?hl=en,1,1639573540,12/15/2021 13:05:40,5,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSURCejUyak9REAE,CAESdkNBRVFaUnBTUTJkblNVRm9TVUZIUVVWcFFVRnZlRU5CUlZOTFVXOUxRVVF0WHpKM1pIRmZYMTlmWDNoSlVVNUVVakF3YUhKUloxcHpTM0JTWlZWQlFVRkJRVUp2U2w5bE1FbEJibTR5V2psSVZFZEJRV2xCUVE=,https://www.google.com/maps/contrib/103372614159026068540?hl=en,Elena,103372614159026068540,https://lh3.googleusercontent.com/a/ACg8ocIfgUTP42fVS06bTxwHN9k12-O9YjYaeVWvSZe_r3V4qKpaaw=s120-c-rp-mo-br100,23,2,Schlechteste und teuerste Versicherung von allen.,,,,,"Vielen Dank für Ihr ehrliches Feedback. Es tut uns leid, dass wir Sie in dieser Angelegenheit offenbar nicht zufriedenstellend beraten konnten. Wir nehmen Ihre Bewertung sehr ernst und leiten diese an unsere Versicherungsspezialist:innen in Wien weiter. Wir würden uns freuen, wenn Sie uns zu einem späteren Zeitpunkt noch einmal die Möglichkeit geben, Sie von unserem Service überzeugen zu können. Freundliche Grüße, Ihr UNIQA Team",1675253955.0,02/01/2023 12:19:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCejUyak9REAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDBz52jOQ%7CCgwIhf7lngYQyL3ZwgI%7C?hl=en,1,1675198213,01/31/2023 20:50:13,3,2859867729362349331,105,4,7,10,71
